,Case_id,Status,Detail
383,WAC1720550928,Case Was Approved,"On July 25, 2017, we approved your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550928. We will mail your approval notice. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
384,WAC1720550929,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550929, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
385,WAC1720550930,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550930, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
386,WAC1720550931,Request for Additional Evidence Was Mailed,"On July 28, 2017, we mailed a request for additional evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550931.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for additional evidence by August 27, 2017, please go to www.uscis.gov/e-request  to request a copy.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
387,WAC1720550932,Case Was Received,"On July 20, 2017, we received your Form I-539, Application to Extend or Change Nonimmigrant Status, Receipt Number WAC1720550932, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
388,WAC1720550933,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550933, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
389,WAC1720550934,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550934, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
390,WAC1720550935,Case Was Approved And My Decision Was Emailed,"We approved your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550935, and emailed you an approval notice.  Please follow any instructions on the approval notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
391,WAC1720550936,Case Was Approved,"On August 26, 2017, we approved your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550936. We will mail your approval notice. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
392,WAC1720550937,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550937, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
393,WAC1720550938,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550938, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
394,WAC1720550939,Case Was Approved,"On July 31, 2017, we approved your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550939. We will mail your approval notice. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
395,WAC1720550940,Case Was Approved And My Decision Was Emailed,"We approved your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550940, and emailed you an approval notice.  Please follow any instructions on the approval notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
396,WAC1720550941,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550941, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
397,WAC1720550942,Case Was Approved And My Decision Was Emailed,"We approved your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550942, and emailed you an approval notice.  Please follow any instructions on the approval notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
